2008_000795.jpg,"[0.         0.         0.         0.         0.36914995 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.91550685 0.         0.         0.
 0.         0.        ]"
2011_001713.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.4850588  0.         0.54497538
 0.         0.        ]"
2009_004993.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.60251744
 0.         0.54938761]"
2010_000918.jpg,"[0.         0.         0.29792746 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2010_002538.jpg,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.4588535 0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.       ]"
2010_002921.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.75324053 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.8691404 ]"
2011_001665.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.1971713  0.         0.10782708 0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2010_005046.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.65423387 0.
 0.         0.         0.83732642 0.         0.         0.
 0.         0.        ]"
2009_002856.jpg,"[0.         0.         0.         0.         0.96730638 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2011_003103.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.58270023 0.         0.         0.
 0.         0.         0.         0.         0.         0.74960361
 0.         0.        ]"
2010_001579.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.16157474 0.         0.9514093  0.
 0.         0.         0.9205826  0.         0.         0.
 0.         0.        ]"
2010_003971.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.87731657 0.32994459 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2010_004763.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.45310957 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2008_005399.jpg,"[0.         0.         0.         0.         0.52346963 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.8758281  0.         0.         0.
 0.         0.        ]"
2010_004856.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.63255094 0.         0.         0.         0.         0.
 0.         0.        ]"
2011_001567.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.68783956 0.         0.         0.
 0.         0.         0.7878269  0.         0.         0.49653747
 0.         0.        ]"
2009_000201.jpg,"[0.         0.         0.         0.         0.90752738 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2009_004099.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2011_002641.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.74719223 0.         0.         0.
 0.         0.        ]"
2009_002749.jpg,"[0.         0.         0.         0.         0.94385286 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2010_001327.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.24654437
 0.         0.        ]"
2011_002124.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.3164476  0.         0.         0.
 0.         0.         0.76435132 0.         0.         0.59669019
 0.         0.        ]"
2010_005021.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.95544713 0.10636389 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2008_006008.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.54404271 0.         0.64718301 0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2010_004529.jpg,"[0.         0.         0.         0.         0.91255833 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2011_001005.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.92529492
 0.         0.        ]"
2011_002041.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.73871461 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2008_002521.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.56486565 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2008_002864.jpg,"[0.         0.         0.         0.         0.47338885 0.
 0.         0.         0.         0.         0.70765199 0.
 0.         0.         0.92356625 0.         0.         0.
 0.         0.        ]"
2009_002571.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.08467415 0.         0.         0.
 0.         0.         0.         0.09213857 0.         0.90231372
 0.         0.        ]"
2009_003123.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.25468933 0.         0.01686423 0.
 0.         0.         0.         0.         0.         0.91866339
 0.         0.        ]"
2010_003912.jpg,"[0.         0.02691074 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2009_003269.jpg,"[0.         0.         0.         0.         0.57354862 0.
 0.24590164 0.         0.         0.         0.         0.
 0.         0.         0.91755313 0.         0.         0.
 0.         0.        ]"
2011_002644.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.52603747
 0.         0.        ]"
2008_000731.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.59555083 0.         0.         0.
 0.         0.        ]"
2009_002594.jpg,"[0.         0.         0.         0.         0.65811441 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2011_000843.jpg,"[0.         0.         0.         0.         0.00327154 0.
 0.         0.         0.13382605 0.         0.         0.
 0.         0.         0.9160888  0.         0.         0.
 0.         0.        ]"
2010_004056.jpg,"[0.         0.         0.         0.         0.32125148 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2010_002142.jpg,"[0.        0.        0.7841366 0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.       ]"
2009_002185.jpg,"[0.         0.         0.         0.         0.26361032 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.59601332 0.         0.         0.
 0.         0.        ]"
2009_000418.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.95311002 0.         0.         0.2717108
 0.         0.        ]"
2009_001850.jpg,"[0.89081668 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2008_005904.jpg,"[0.        0.        0.        0.        0.9746776 0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.       ]"
2011_001794.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.8528972  0.         0.         0.54716981
 0.         0.        ]"
2011_000066.jpg,"[0.         0.         0.         0.         0.53079804 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2009_004687.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.15956443
 0.         0.        ]"
2010_004828.jpg,"[0.         0.         0.         0.         0.70037401 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.64524151 0.         0.         0.
 0.         0.        ]"
2010_000284.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.94791112
 0.         0.        ]"
2011_000809.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.5366191  0.         0.         0.
 0.         0.         0.92750667 0.         0.         0.
 0.         0.        ]"
2010_001951.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.53846154 0.         0.         0.
 0.234304   0.        ]"
2009_000487.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.97048591
 0.         0.        ]"
2008_007219.jpg,"[0.         0.         0.         0.         0.73444457 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.93277655 0.         0.         0.
 0.         0.        ]"
2008_000589.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.83659497
 0.         0.        ]"
2008_004659.jpg,"[0.        0.        0.        0.        0.9530363 0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.       ]"
2009_000731.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.48385611 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2009_001215.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.83939311 0.
 0.         0.         0.89843154 0.         0.         0.
 0.         0.        ]"
2010_001563.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.71212924
 0.         0.         0.90464839 0.         0.         0.
 0.         0.        ]"
2008_000573.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.89362162 0.
 0.         0.         0.83581801 0.         0.         0.
 0.         0.        ]"
2011_003240.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.87605888 0.         0.         0.
 0.         0.        ]"
2008_004339.jpg,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2011_002200.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.49794463 0.         0.91581808 0.
 0.         0.         0.82159617 0.         0.         0.
 0.         0.        ]"
2008_007194.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.51666438 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2010_004556.jpg,"[0.         0.         0.53160241 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]"
2009_003003.jpg,"[0.         0.         0.         0.         0.9450694  0.
 0.73879522 0.         0.         0.         0.14112192 0.
 0.         0.         0.50666605 0.         0.         0.
 0.         0.        ]"
2009_003607.jpg,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.8179957 0.        0.       ]"
2009_002487.jpg,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.38712967 0.         0.59246414 0.
 0.         0.         0.         0.28354204 0.         0.
 0.         0.        ]"
2010_001767.jpg,"[0.         0.         0.         0.         0.         0.
 0.55       0.         0.         0.         0.         0.
 0.         0.         0.80506684 0.         0.         0.38485227
 0.         0.        ]"
2009_002732.jpg,"[0.         0.         0.         0.         0.6395326  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.84598152 0.         0.         0.
 0.         0.        ]"
MEAN,"[0.01310025 0.00039575 0.02373039 0.         0.18227915 0.
 0.02256907 0.02695241 0.12215317 0.00711553 0.09511159 0.01047249
 0.00930222 0.         0.31090658 0.01265793 0.         0.16831563
 0.00344565 0.02086071]"
